Category,File Name,Title,Creator,Description,Keywords,Artwork_Type,SpacesSet,flickrid,flickrpageurl,flickrimageurl,flickrimageurl_text,username,nsid,pathalias
SET 04,8298938965.jpg,P1130788,taigatrommelchen,Metropolitan Museum of Art (Met);Christmas Tree and Neapolitan Baroque Creche,"taigatrommelchen: 20121249,taigatrommelchen: usa,taigatrommelchen: ny,taigatrommelchen: newyork,taigatrommelchen: newyorkcity,taigatrommelchen: nyc,taigatrommelchen: manhattan,taigatrommelchen: uppereastside,taigatrommelchen: icon,taigatrommelchen: urban,taigatrommelchen: met,taigatrommelchen: metropolitan,taigatrommelchen: museum,taigatrommelchen: art,taigatrommelchen: metropolitanmuseum,Description,Space,Medieval_Hall_305,Art2or3,3D,decorative_art,Artwork",-,DeptSpaces,8298938965,https://www.flickr.com/photos/taigatrommelchen/8298938965/,http://c2.staticflickr.com/9/8222/8298938965_94d001f63a.jpg,http://c2.staticflickr.com/9/8222/8298938965_94d001f63a.jpg,taigatrommelchen,68431096@N00,taigatrommelchen
SET 04,8362945827.jpg,Und,mayareyes,NA,"mayareyes: lights,mayareyes: chandeliers,mayareyes: flags,mayareyes: metropolitanmuseumofart,mayareyes: museum,mayareyes: metropolitanmuseum,Space,Art2or3,Artwork,musical_instrument,3D",-,DeptSpaces,8362945827,https://www.flickr.com/photos/mayareyes/8362945827/,http://c2.staticflickr.com/9/8234/8362945827_cb036426ee.jpg,http://c2.staticflickr.com/9/8234/8362945827_cb036426ee.jpg,mayareyes,91151912@N05,mayareyes
SET 04,8362949989.jpg,Met Atrium,mayareyes,NA,"mayareyes: metropolitanmuseumofart,mayareyes: atrium,mayareyes: museum,mayareyes: nyc,mayareyes: metropolitanmuseum,3D,Space,Art2or3,decorative_art,Artwork",-,DeptSpaces,8362949989,https://www.flickr.com/photos/mayareyes/8362949989/,http://c2.staticflickr.com/9/8474/8362949989_aa32a7365b.jpg,http://c2.staticflickr.com/9/8474/8362949989_aa32a7365b.jpg,mayareyes,91151912@N05,mayareyes
SET 04,8364018872.jpg,Met Atrium w. Shadows,mayareyes,NA,"mayareyes: atrium,mayareyes: shadows,mayareyes: metropolitanmuseumofart,mayareyes: museum,mayareyes: nyc,mayareyes: metropolitanmuseum,3D,Space,Art2or3,sculpture,Artwork",-,DeptSpaces,8364018872,https://www.flickr.com/photos/mayareyes/8364018872/,http://c2.staticflickr.com/9/8518/8364018872_2000f42e9d.jpg,http://c2.staticflickr.com/9/8518/8364018872_2000f42e9d.jpg,mayareyes,91151912@N05,mayareyes
SET 04,8518834851.jpg,1139_0080FL,davidben33,NA,"davidben33: newyork,davidben33: manhattan,davidben33: art,davidben33: sculpture,davidben33: masters,davidben33: geniuses,davidben33: architecture,davidben33: people,Space,Art2or3,Artwork,musical_instrument,3D",-,DeptSpaces,8518834851,https://www.flickr.com/photos/gentlehug/8518834851/,http://c2.staticflickr.com/9/8104/8518834851_3e3c09ecda.jpg,http://c2.staticflickr.com/9/8104/8518834851_3e3c09ecda.jpg,davidben33,67332220@N00,gentlehug
SET 04,8519945792.jpg,1139_0026FL,davidben33,NA,"davidben33: newyork,davidben33: manhattan,davidben33: art,davidben33: sculpture,davidben33: masters,davidben33: geniuses,davidben33: architecture,davidben33: people,2D,Inhabited,Lehman_Collection_950,Space,Art2or3,painting,Artwork",-,DeptSpaces,8519945792,https://www.flickr.com/photos/gentlehug/8519945792/,http://c2.staticflickr.com/9/8227/8519945792_c60fabd537.jpg,http://c2.staticflickr.com/9/8227/8519945792_c60fabd537.jpg,davidben33,67332220@N00,gentlehug
SET 03,8884591157.jpg,Metropolitan Museum of Art,S.Yoo,New York - NY / USA;;----- ----- ----- ----- -----;;Feel free to visit my sets:;<a href=http://www.flickr.com/photos/samuelyoo/sets/>www.flickr.com/photos/samuelyoo/sets/</a>,"S.Yoo: new,S.Yoo: york,S.Yoo: city,S.Yoo: nyc,S.Yoo: museum,S.Yoo: metropolitan,S.Yoo: art,S.Yoo: architecture,S.Yoo: bw,S.Yoo: shapes,S.Yoo: metropolitanmuseum,Space,Inhabited,Lehman_Collection_950,Art2or3,2D,painting,Artwork",-,DeptSpaces,8884591157,https://www.flickr.com/photos/samuelyoo/8884591157/,http://c2.staticflickr.com/3/2827/8884591157_6896fb7d57.jpg,http://c2.staticflickr.com/3/2827/8884591157_6896fb7d57.jpg,S.Yoo,54039115@N08,samuelyoo
SET 28,4708396435.jpg,NA,Luciana Nechita,NA,"Luciana Nechita: timewemet2010,The Metropolitan Museum of Art: mma:itwm2010=accepted,Luciana Nechita: metropolitanmuseumofart,Luciana Nechita: newyork,Luciana Nechita: woman,Luciana Nechita: girl,Luciana Nechita: egyptian,Luciana Nechita: art,Luciana Nechita: reflection,Luciana Nechita: water,Space,Inhabited,Dendur_space,3D,Art2or3,sculpture,Artwork",-,DeptSpaces,4708396435,https://www.flickr.com/photos/luciana_nechita/4708396435/,http://c2.staticflickr.com/5/4019/4708396435_bff55c6af1.jpg,http://c2.staticflickr.com/5/4019/4708396435_bff55c6af1.jpg,Luciana Nechita,45423508@N00,luciana_nechita
SET 09,6602157189.jpg,American Wing,"Joe Josephs: 1,355,720 views - thank you","MET Museum, New York City;__;<a href=http://www.joejosephs.com rel=nofollow>www.joejosephs.com</a>;<a href=http://www.smugmug.com/gallery/4239386_rEDFi#1296148017_2JCB9cD rel=nofollow>www.smugmug.com/gallery/4239386_rEDFi#1296148017_2JCB9cD</a>;<a href=http://www.smugmug.com/gallery/7054281_YyLDy#1290436801_9F4JCxj rel=nofollow>www.smugmug.com/gallery/7054281_YyLDy#1290436801_9F4JCxj</a>","'Joe Josephs: 1,355,720 views - thank you: joejosephsphotography,Joe Josephs: 1,355,720 views - thank you: newyorkcity,Joe Josephs: 1,355,720 views - thank you: art,Joe Josephs: 1,355,720 views - thank you: culture,Joe Josephs: 1,355,720 views - thank you: met,Joe Josephs: 1,355,720 views - thank you: metmuseum,Joe Josephs: 1,355,720 views - thank you: scuplture,Joe Josephs: 1,355,720 views - thank you: metropolitanmuseum,Joe Josephs: 1,355,720 views - thank you: nikon,Joe Josephs: 1,355,720 views - thank you: nikoncamera,Joe Josephs: 1,355,720 views - thank you: copyrightjoejosephs,Joe Josephs: 1,355,720 views - thank you: allrightsreserved,Joe Josephs: 1,355,720 views - thank you: copyrightjoejosephsphotography,',Joe Josephs: 1,355,720 views - thank you: copyrightjoejosephspho,3D,Space,Art2or3,American_space,sculpture,Artwork",-,DeptSpaces,6602157189,https://www.flickr.com/photos/joejosephs/6602157189/,http://c2.staticflickr.com/8/7031/6602157189_27e56f94e7.jpg,http://c2.staticflickr.com/8/7031/6602157189_27e56f94e7.jpg,"Joe Josephs: 1,600,193 views - thank you",39586421@N00,joejosephs
SET 38,2305136565.jpg,We're All Looking For Something,Trish Mayo,NA,"Trish Mayo: metropolitanmuseum,Trish Mayo: metropolitanmuseumofart,Trish Mayo: newyork,Trish Mayo: manhattan,Trish Mayo: displaycasesman,Trish Mayo: lights,Trish Mayo: glass,Trish Mayo: reflections,Trish Mayo: goldstaraward,Trish Mayo: theperfectphotographer,Trish Mayo: excellentphotographeraward,Trish Mayo: flickrdiamond,Trish Mayo: diamondclassphotographer,Armagan Orki: gununeniyisi,Armagan Orki: thebestofday,Trish Mayo: artlegacy,Trish Mayo: superbmasterpiece,Trish Mayo: timewemet,Spangles44 The cheerful photographer!!!!!: mywinners,Space,Inhabited,interior,IntExt,3D,Art2or3,decorative_art,Artwork",-,DeptSpaces,2305136565,https://www.flickr.com/photos/obsessivephotography/2305136565/,http://c2.staticflickr.com/3/2025/2305136565_c8725d9e31.jpg,http://c2.staticflickr.com/3/2025/2305136565_c8725d9e31.jpg,Trish Mayo,97402095@N00,obsessivephotography
SET 41,24492964.jpg,"Photo Hallway, Metropolitan Museum of Art",tangentialism,NA,"tangentialism: metmuseum,tangentialism: reflection,3D,Inhabited,interior,IntExt,aGallery,Space,Art2or3,decorative_art,Artwork",-,DeptSpaces,24492964,https://www.flickr.com/photos/tangentialism/24492964/,http://c2.staticflickr.com/1/23/24492964_5ce1c9e8bf.jpg,http://c2.staticflickr.com/1/23/24492964_5ce1c9e8bf.jpg,tangentialism,88832125@N00,tangentialism
SET 40,3278925887.jpg,Long Day at the Museum,LizBallerPhotos,Sometimes no matter how fine the art is....sleep prevails!,"LizBallerPhotos: metropolitaanmuseum,LizBallerPhotos: fineart,LizBallerPhotos: nyc,LizBallerPhotos: metmuseum,Space,Inhabited,interior,IntExt,3D,Art2or3,painting,Artwork",-,DeptSpaces,3278925887,https://www.flickr.com/photos/eabdesigns/3278925887/,http://c2.staticflickr.com/4/3509/3278925887_2c76903c73.jpg,http://c2.staticflickr.com/4/3509/3278925887_2c76903c73.jpg,LizBallerPhotos,26204496@N04,eabdesigns
SET 38,3328607248.jpg,Looking for Inspiration,kyprianou,Dimitris is pondering what to draw next...,"kyprianou: metropolitanmuseum,kyprianou: timewemet,Metropolitan Museum,3D,2D,Space,Inhabited,interior,IntExt,Art2or3,painting,Artwork",-,DeptSpaces,3328607248,https://www.flickr.com/photos/48441993@N00/3328607248/,http://c2.staticflickr.com/4/3560/3328607248_bd7346c383.jpg,http://c2.staticflickr.com/4/3560/3328607248_bd7346c383.jpg,kyprianou,48441993@N00,
SET 35,3707043309.jpg,Petrie,MetEveryday,NA,"NA,Space,Inhabited,interior,IntExt,3D,Art2or3,sculpture,Artwork",-,DeptSpaces,3707043309,https://www.flickr.com/photos/28252468@N07/3707043309/,http://c2.staticflickr.com/3/2547/3707043309_83fe8ea622.jpg,http://c2.staticflickr.com/3/2547/3707043309_83fe8ea622.jpg,MetEveryday,28252468@N07,
SET 32,3998105682.jpg,2007-04-20 NYC MET (Metropolitan Museum of Art) Chinese Asian Art,hto2008,"<a href=http://www.huatongoversea.com/blog/?p=396 rel=nofollow>More info</a>, , HuaTongOversea Blog Claim:, , Photos taken with my Canon 400D + Tamron 17-50mm f2.8, are credited and licensed to hto2008 flickr account and , www(dot)HuaTongOversea(dot)com/blog,","hto2008: 20070420, hto2008: nyc, hto2008: met, hto2008: metropolitan, hto2008: museum, hto2008: art, hto2008: chinese, hto2008: asian,hto2008: 20070420, hto2008: nyc, hto2008: met, hto2008: metropo,Space,3D,Inhabited,interior,IntExt,Great_Hall_Balcony,sculpture,Artwork,Art2or3",-,DeptSpaces,3998105682,https://www.flickr.com/photos/hto2008/3998105682/,http://c2.staticflickr.com/4/3526/3998105682_6a9601179e.jpg,http://c2.staticflickr.com/4/3526/3998105682_6a9601179e.jpg,hto2008,27117418@N07,hto2008
SET 32,4062780489.jpg,watching,litherland,NA,"'litherland: people, litherland: kids, litherland: metropolitanmuseumofart, litherland: newyork,','litherland: people, litherland: kids, litherland: metropolitanm,Space,Inhabited,interior,IntExt,3D,Art2or3,sculpture,Artwork",-,DeptSpaces,4062780489,https://www.flickr.com/photos/litherland/4062780489/,http://c2.staticflickr.com/3/2454/4062780489_9822e6075c.jpg,http://c2.staticflickr.com/3/2454/4062780489_9822e6075c.jpg,litherland,92842383@N00,litherland
SET 32,4064700095.jpg,scrutiny,litherland,NA,"'litherland: man, litherland: metropolitanmuseumofart, litherland: newyork,','litherland: man, litherland: metropolitanmuseumofart, litherlan,Inhabited,interior,IntExt,aGallery,Space,3D,Art2or3,decorative_art,Artwork",-,DeptSpaces,4064700095,https://www.flickr.com/photos/litherland/4064700095/,http://c2.staticflickr.com/4/3524/4064700095_1e7c46db7b.jpg,http://c2.staticflickr.com/4/3524/4064700095_1e7c46db7b.jpg,litherland,92842383@N00,litherland
SET 28,4613397681.jpg,Girlfriends at the Temple,LisaSez,NA,"LisaSez: metropolitanmuseumofart,LisaSez: newyork,LisaSez: manhattan,LisaSez: timewemet2010,The Metropolitan Museum of Art: mma:itwm2010=accepted,LisaSez: metropolitanmuseum,Space,Inhabited,interior,IntExt,Dendur_space,3D,Art2or3,sculpture,Artwork",-,DeptSpaces,4613397681,https://www.flickr.com/photos/lisasez/4613397681/,http://c2.staticflickr.com/4/3344/4613397681_1f813c257d.jpg,http://c2.staticflickr.com/4/3344/4613397681_1f813c257d.jpg,LisaSez,39578268@N04,lisasez
SET 28,4650799082.jpg,Staircase,IslesPunkFan,Photo taken on a trip to the Metropolitan Museum of Art on 3/5/10.,"IslesPunkFan: met,IslesPunkFan: metropolitanmuseum,IslesPunkFan: metropolitanmuseumofart,IslesPunkFan: art,IslesPunkFan: museum,IslesPunkFan: history,IslesPunkFan: newyork,IslesPunkFan: ny,IslesPunkFan: nyc,IslesPunkFan: manhattan,IslesPunkFan: staircase,Description,Space,interior,IntExt,architecture,Artwork,3D,Art2or3",-,DeptSpaces,4650799082,https://www.flickr.com/photos/islespunkfan/4650799082/,http://c2.staticflickr.com/5/4057/4650799082_c52569aa38.jpg,http://c2.staticflickr.com/5/4057/4650799082_c52569aa38.jpg,IslesPunkFan,28110584@N04,islespunkfan
SET 27,4745344372.jpg,metviewer5,websociology,NA,"websociology: timewemet2010,The Metropolitan Museum of Art: mma:itwm2010=accepted,Space,Inhabited,interior,IntExt,aGallery,2D,Art2or3,painting,Artwork",-,DeptSpaces,4745344372,https://www.flickr.com/photos/56307885@N00/4745344372/,http://c2.staticflickr.com/5/4094/4745344372_12be9c9a1e.jpg,http://c2.staticflickr.com/5/4094/4745344372_12be9c9a1e.jpg,websociology,56307885@N00,
SET 23,5181959868.jpg,Art Study,EJP Photo,NA,"EJP Photo: architecture,EJP Photo: bw,EJP Photo: beautiful,EJP Photo: blackandwhite,EJP Photo: manhattan,EJP Photo: met,EJP Photo: metropolitanmuseumofart,EJP Photo: nyc,EJP Photo: newyork,EJP Photo: newyorkcity,EJP Photo: people,EJP Photo: themet,EJP Photo: wideangle,EJP Photo: metropolitanmuseum,EJP Photo: unitedstates,EJP Photo: nikond300,EJP Photo: 1116mmf28,EJP Photo: usa,EJP Photo: landscapeorientation,EJP Photo: photo,EJP Photo: photography,Space,Inhabited,interior,IntExt,3D,Art2or3,sculpture,Artwork",-,DeptSpaces,5181959868,https://www.flickr.com/photos/ejpphoto/5181959868/,http://c2.staticflickr.com/2/1384/5181959868_dcc140bcc2.jpg,http://c2.staticflickr.com/2/1384/5181959868_dcc140bcc2.jpg,EJP Photo,29498428@N00,ejpphoto
SET 23,5253267796.jpg,Stretch,WarmSleepy,"The Metropolitan Museum of Art, NYC","WarmSleepy: metropolitanmuseum,Description,Space,Inhabited,interior,IntExt,aGallery,2D,Art2or3,painting,Artwork",-,DeptSpaces,5253267796,https://www.flickr.com/photos/timothykrause/5253267796/,http://c2.staticflickr.com/6/5006/5253267796_49915d7bab.jpg,http://c2.staticflickr.com/6/5006/5253267796_49915d7bab.jpg,WarmSleepy,33498942@N04,timothykrause
SET 19,5324089166.jpg,Plates from antiquity,michbunny,"Metropolitan Museum of Art, NYC","michbunny: nyc,michbunny: metropolitanmuseumofart,michbunny: bw,michbunny: gothamist,michbunny: metropolitanmuseum,Description,MetropolitanInDesc,Space,Inhabited,interior,IntExt,Great_Hall_Balcony,3D,Art2or3,decorative_art,Artwork",-,DeptSpaces,5324089166,https://www.flickr.com/photos/michbunny/5324089166/,http://c2.staticflickr.com/6/5243/5324089166_79ecfe76f0.jpg,http://c2.staticflickr.com/6/5243/5324089166_79ecfe76f0.jpg,michbunny,26851454@N02,michbunny
SET 19,5502051319.jpg,guard guarding,Susan NYC,NA,"Susan NYC: met,Susan NYC: metropolitanmuseum,Susan NYC: nyc,Susan NYC: museum,Susan NYC: l9999657jpg,Space,Inhabited,interior,IntExt,3D,Art2or3,sculpture,Artwork",-,DeptSpaces,5502051319,https://www.flickr.com/photos/en321/5502051319/,http://c2.staticflickr.com/6/5256/5502051319_d34c87f72c.jpg,http://c2.staticflickr.com/6/5256/5502051319_d34c87f72c.jpg,Susan NYC,19251296@N00,en321
SET 40,57902103.jpg,Miriam at Home,ynatis,NA,"NA,Space,Inhabited,interior,IntExt,3D,Art2or3,sculpture,Artwork",-,DeptSpaces,57902103,https://www.flickr.com/photos/ynatis/57902103/,http://c2.staticflickr.com/1/27/57902103_a61556f317.jpg,http://c2.staticflickr.com/1/27/57902103_a61556f317.jpg,ynatis,34261737@N00,ynatis
SET 15,5995608706.jpg,-,-,-,"3D,Space,Inhabited,interior,IntExt,aGallery,Art2or3,sculpture,Artwork",-,DeptSpaces,5995608706,https://www.flickr.com/photos/champnet/5995608706/,http://c2.staticflickr.com/7/6001/5995608706_4fcddc1117.jpg,http://c2.staticflickr.com/7/6001/5995608706_4fcddc1117.jpg,champnet,49445699@N00,champnet
SET 10,6268788164.jpg,Drawing At The Met,Will O'Mailley,"Metropolitan Museum of Art, New York","Will O'Mailley: met,Will O'Mailley: themet,Will O'Mailley: metropolitanmuseumofart,Will O'Mailley: manhattan,Will O'Mailley: newyork,Will O'Mailley: newyorkcity,Will O'Mailley: candid,Will O'Mailley: portrait,Will O'Mailley: texture,Will O'Mailley: drawing,3D,Description,Inhabited,Space,interior,IntExt,Art2or3,sculpture,Artwork",-,DeptSpaces,6268788164,https://www.flickr.com/photos/willomailley/6268788164/,http://c2.staticflickr.com/7/6106/6268788164_152e3ba1f4.jpg,http://c2.staticflickr.com/7/6106/6268788164_152e3ba1f4.jpg,Will O'Mailley,21887443@N05,willomailley
SET 08,6773991704.jpg,Down a Crooked Stair,Adam Marelli,"Adam Marelli. All Rights Reserved.;Leica M9, 50mm Summicron;<a href=http://www.adammarelliphoto.com rel=nofollow>www.adammarelliphoto.com</a> at The Metropolitan Museum of Art.","Adam Marelli: adammarelli,Adam Marelli: themetropolitanmuseumofart,Adam Marelli: leicam9,Adam Marelli: 50mmsummicron,Adam Marelli: adammarelliphotocom,Description,Space,Inhabited,Lehman_Collection_950,interior,IntExt,2D,Art2or3,painting,Artwork",-,DeptSpaces,6773991704,https://www.flickr.com/photos/29010922@N03/6773991704/,http://c2.staticflickr.com/8/7198/6773991704_a6cdebe9cb.jpg,http://c2.staticflickr.com/8/7198/6773991704_a6cdebe9cb.jpg,Adam Marelli,29010922@N03,
SET 05,7979195722.jpg,At the Metropolitan Museum:  Washington Crossing the Delaware,Love Light,NA,"NA,Description,Space,Inhabited,interior,IntExt,aGallery,2D,Art2or3,painting,Artwork",-,DeptSpaces,7979195722,https://www.flickr.com/photos/lovelight/7979195722/,http://c2.staticflickr.com/9/8446/7979195722_7b49b7bc55.jpg,http://c2.staticflickr.com/9/8446/7979195722_7b49b7bc55.jpg,Love Light,28078116@N00,lovelight
SET 04,8518836047.jpg,1139_0094FL,davidben33,NA,"davidben33: newyork,davidben33: manhattan,davidben33: art,davidben33: sculpture,davidben33: masters,davidben33: geniuses,davidben33: architecture,davidben33: people,2D,Inhabited,interior,IntExt,Great_Hall_Balcony,Space,Art2or3,painting,Artwork",-,DeptSpaces,8518836047,https://www.flickr.com/photos/gentlehug/8518836047/,http://c2.staticflickr.com/9/8530/8518836047_2d67954bb8.jpg,http://c2.staticflickr.com/9/8530/8518836047_2d67954bb8.jpg,davidben33,67332220@N00,gentlehug
SET 01,14005640240.jpg,LIMG_2540,qpkarl,"Part of the collection at <a href=http://en.wikipedia.org/wiki/The_Cloisters rel=nofollow>The Cloisters</a>.;;<b>NOTE:</b> Look &quot;<a href=http://farm5.static.flickr.com/4054/4577026379_ec438d4f69_o.jpg rel=nofollow>wall-eyed</a>&quot; at the top pair or &quot;<a href=http://farm5.static.flickr.com/4058/4577026407_895e8bfdd2_o.jpg rel=nofollow>cross-eyed</a>&quot; at the bottom pair to get a 3D image from the fused pictures. <a href=http://farm6.static.flickr.com/5042/5284135743_b8a35ae0b1_z.jpg rel=nofollow>Another illustration</a>.;;Here's a <a href=http://www.flickr.com/photos/12671646@N07/6076850770/in/photostream/>helpful tip</a> for viewing stereo pairs.;;If you'd like to browse a bit, please enjoy a somewhat <a href=http://www.flickriver.com/photos/12671646@N07/random/ rel=nofollow>random sampling</a> of my photos.","qpkarl: stereo,qpkarl: stereogram,qpkarl: stereograph,qpkarl: stereographic,qpkarl: stereography,qpkarl: stereophotography,qpkarl: stereoscope,qpkarl: stereoscopic,qpkarl: stereoscopy,qpkarl: 3d,Space",-,Cloisters,14005640240,https://www.flickr.com/photos/12671646@N07/14005640240/,http://c2.staticflickr.com/8/7338/14005640240_b0ec88a5e5.jpg,http://c2.staticflickr.com/8/7338/14005640240_b0ec88a5e5.jpg,qpkarl,12671646@N07,
SET 01,14118452358.jpg,-,-,-,"Space,exterior,Inhabited,architecture,Artwork,3D",-,Cloisters,14118452358,https://www.flickr.com/photos/50260960@N06/14118452358/,http://c2.staticflickr.com/6/5525/14118452358_8b8caacc08.jpg,http://c2.staticflickr.com/6/5525/14118452358_8b8caacc08.jpg,Afchine Davoudi,50260960@N06,
